"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000025","PUBLISHED","2017","EUR","NOR","","","99","99.20000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2018.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","EUR","NOR","","","99","99.00000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2001.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2006","WPR","NZL","","","97","96.80000","","","Ministry of Health [New Zealand]; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2008","EMR","OMN","","","99","98.60000","","","Ministry of Health [Oman]; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","AMR","PAN","","","94","94.20000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2018."
"MDG_0000000025","PUBLISHED","2016","AMR","PAN","","","95","94.60000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2017."
"MDG_0000000025","PUBLISHED","2001","AMR","PAN","","","92","92.10000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2011","WPR","PHL","","","72","72.20000","","","FHS 2011."
"MDG_0000000025","PUBLISHED","2000","WPR","PLW","","","100","100.00000","",""," Ministry of Finance [Palau], UNDP; 2009. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","EUR","POL","","","99","99.40000","","","Central Statistical Office [Poland]; 2009.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2018","AMR","PRY","","","98","97.70000","",""," Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2019.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2016","AMR","PRY","","","97","96.60000","",""," Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2003","AMR","PRY","","","86","85.90000","","","WHO/PAHO; 2006.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","AMR","PRY","","","86","86.30000","",""," Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2005.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2010","EMR","PSE","","","99","99.00000","","","Palestinian Central Bureau of Statistics; 2013."
"MDG_0000000025","PUBLISHED","2005","EMR","QAT","","","100","100.00000","","","The Planning Council [Qatar]; 2006."
"MDG_0000000025","PUBLISHED","2007","EUR","RUS","","","100","99.60000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","EMR","SAU","","","97","97.00000","",""," Ministry of Economy and Planning [Saudi Arabia], UN-DESA, UNDP; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","EMR","SAU","","","96","96.00000","",""," Ministry of Economy and Planning [Saudi Arabia], UN-DESA, UNDP; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","WPR","SGP","","","100","99.50000","","","Department of Statistics [Singapore]; 2018.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2014","WPR","SGP","","","100","99.70000","","","Department of Statistics [Singapore]; 2016.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","WPR","SGP","","","100","99.70000","","","Department of Statistics [Singapore]; 2011.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","WPR","SLB","","","86","86.00000","","","CHIPS 2010. WHO/WPRO; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","AMR","SLV","","","98","97.50000","","","Ministerio de Salud de El Salvador; 2013."
"MDG_0000000025","PUBLISHED","2009","AFR","STP","","","82","81.70000","","","Survey for years 2008-2009. DHS 2008-2009."
"MDG_0000000025","PUBLISHED","2013","EUR","SVK","","","99","98.60000","","","Country consultation 2019."
"MDG_0000000025","PUBLISHED","2010","EUR","SVK","","","99","99.21000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","EUR","SVN","","","100","99.90000","","","Statistical Office of the Republic of Slovenia; 2011."
"MDG_0000000025","PUBLISHED","2006","EUR","SVN","","","100","99.90000","","","Statistical Office of the Republic of Slovenia; 2011."
"MDG_0000000025","PUBLISHED","2006","AFR","SYC","","","99","99.00000","","","Ministry of Foreign Affairs [Seychelles]; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2001","EUR","TJK","","","81","81.10000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2018","EUR","ALB","","","100","99.80000","","","Survey for years 2017-2018. DHS 2017-2018."
"MDG_0000000025","PUBLISHED","2004","EMR","ARE","","","100","100.00000","",""," Ministry of Economy [UAE], UNDP; 2007. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","AMR","ARG","","","99","99.40000","","","Ministerio de Salud [Argentina]; 2008."
"MDG_0000000025","PUBLISHED","2010","EUR","ARM","","","100","99.50000","","","DHS 2010."
"MDG_0000000025","PUBLISHED","2002","EUR","ARM","","","99","98.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2010","EUR","AUT","","","99","98.50000","","","Statistik Austria; 2013.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2015","EUR","AZE","","","100","99.80000","","","State Statistical Committee of the Republic of Azerbaijan; 2016.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","EUR","AZE","","","93","93.00000","","","State Statistical Committee of the Republic of Azerbaijan; 2013.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","AFR","BDI","","","32","31.80000","","","MICS 2005."
"MDG_0000000025","PUBLISHED","2009","EUR","BGR","","","100","99.60000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2000","EUR","BGR","","","100","99.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2011","AMR","BHS","","","99","99.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","EUR","BIH","","","100","99.90000","","","Institute for Statistics of Federation of Bosnia and Herzegovina; 2017."
"MDG_0000000025","PUBLISHED","2007","EUR","BIH","","","100","99.90000","","","Federal Office of Statistics [Bosnia and Herzegovina]; 2011."
"MDG_0000000025","PUBLISHED","2011","EUR","BLR","","","100","99.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","EUR","BLR","","","100","99.90000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","AMR","BLZ","","","94","93.50000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","AMR","BRA","","","99","98.60000","",""," DATASUS, MS/SVS/DASIS [Brazil]. Período: 2007; 2011.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","WPR","BRN","","","100","99.90000","","","Ministry of Health [Brunei Darussalam]. Health Information Booklet 2012; 2013.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","SEAR","BTN","","","96","96.40000","","","National Statistics Bureau [Bhutan]; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","SEAR","BTN","","","71","71.40000","","","National Statistics Bureau [Bhutan]; 2007.IB plus delivery with an obstetric professional at home"
"MDG_0000000025","PUBLISHED","2013","AFR","BWA","","","100","99.90000","","","Statistics Botswana (CSO). Botswana Maternal Mortality Ratio (MMR) 2009 – 2013; 2014.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2003","AFR","BWA","","","96","96.10000","","","Statistics Botswana (CSO); 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","AFR","CAF","","","44","43.70000","",""," Institut Centrafricain des Statistiques et des Etudes Economiques et Sociales, Ministère du plan, de l'économie et de la coopération internationale, République Centrafricaine; 2009. "
"MDG_0000000025","PUBLISHED","2003","AMR","CAN","","","99","98.90000","","","Statistics Canada; 2013. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2012","AMR","CHL","","","100","99.80000","","","Instituto Nacional de Estadísticas [Chile]; 2014."
"MDG_0000000025","PUBLISHED","2013","WPR","CHN","","","100","99.90000","","","National Health and Family Planning Commission of China (NHFPC); 2014. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","WPR","CHN","","","98","97.80000","","","National Health and Family Planning Commission of China (NHFPC); 2013. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2004","AFR","CIV","","","68","68.00000","","","Survey for years 2003-2004. Ministere d'Etat, Ministere de la Santé et de la Population, Côte d'Ivoire, UNICEF; 2005.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","AFR","COG","","","91","91.20000","","","Survey for years 2014-2015. MICS 2014-2015."
"MDG_0000000025","PUBLISHED","2012","AMR","COL","","","99","98.70000","","","DANE [Colombia]. Estadísticas Vitales 2012; 2012."
"MDG_0000000025","PUBLISHED","2013","AFR","CPV","","","92","92.30000","","","Ministério da Saúde [Cabo Verde]; 2014."
"MDG_0000000025","PUBLISHED","2006","AMR","CRI","","","99","98.60000","","","Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]. Estadísticas Vitales 2006; 2007."
"MDG_0000000025","PUBLISHED","2012","EUR","CYP","","","99","98.70000","","","Republic of Cyprus; 2014.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","EUR","CYP","","","98","97.90000","","","Republic of Cyprus; 2011.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","CZE","","","100","99.80000","",""," Ústav zdravotnických informací a statistiky ?R [Czech Republic]. Mother and Newborn 2002; 2004. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2011","EUR","DEU","","","98","98.40000","","","DESTATIS [online database]; 2019. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","EUR","DEU","","","99","98.60000","","","QUAG e.V. [Germany]. Qualitätsbericht 2012; 2014.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2015","EUR","DNK","","","95","95.40000","","","Sundhedsdatastyrelsen [Denmark]; 2017. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2005","EUR","DNK","","","99","98.80000","","","Sundhedsstyrelsen [Denmark]; 2007.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2004","AMR","ECU","","","76","76.40000","",""," Instituto Nacional de Estadística y Censos (INEC), Ecuador; 2018. "
"MDG_0000000025","PUBLISHED","2014","EUR","EST","","","99","99.40000","","","National Institute for Health Development [Estonia]; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","EUR","EST","","","100","99.50000","","","National Institute for Health Development [Estonia]; 2013.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","FIN","","","100","99.80000","","","National Institute for Health and Welfare (THL) [Finland]; 2014.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2006","WPR","FJI","","","99","99.30000","",""," Ministry of Health, Women, Social Welfare & Poverty Alleviation [Fiji]; 2009. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","EUR","FRA","","","97","97.40000","","","Institut National de la Statistique et des Études Économiques (INSEE) [France]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EUR","GEO","","","100","99.70000","",""," Ministry of Labour, Health and Social Affairs of Georgia; 2012. "
"MDG_0000000025","PUBLISHED","2001","EUR","GEO","","","97","96.60000","",""," Ministry of Labour, Health and Social Affairs of Georgia; 2012. "
"MDG_0000000025","PUBLISHED","2018","AFR","GMB","","","83","82.70000","","","MICS 2018. Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2017","EUR","GRC","","","100","99.93000","","","Hellenic Statistical Authority statistical output (provided during SDG Country Consultation)No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","GRC","","","100","99.99000","","","Hellenic Statistical Authority statistical output (provided during SDG Country Consultation)No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2012","AMR","GTM","","","59","58.70000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","AMR","GUY","","","93","93.30000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","EUR","HUN","","","100","99.60000","","","Hungarian Central Statistical Office. Country Consultation. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2001","EUR","HUN","","","100","99.60000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","SEAR","IND","","","81","81.40000","","","Survey for years 2015-2016. DHS NFHS-4 2015-16. Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2018","EUR","ISL","","","98","98.20000","","","Directorate of Health [Iceland]; 2019.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EUR","ISL","","","99","98.80000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","ITA","","","100","99.60000","","","Direzione Generale del Sistema Informativo – Ufficio di Statistica [Italy]; 2004.Includes institutional births that occurred at a health facility"
