Geographic area	Indicator	Sex	TIME_PERIOD	OBS_VALUE	Unit multiplier	Unit of measure	Observation Status	Observation confidentaility	LOWER_BOUND	UPPER_BOUND	WGTD_SAMPL_SIZE	OBS_FOOTNOTE	SERIES_FOOTNOTE	DATA_SOURCE	SOURCE_LINK	CUSTODIAN	Time period activity related to when the data are collected	REF_PERIOD	COVERAGE_TIME	Current age
Switzerland	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	93	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Switzerland	Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV)	Total	2020	86	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Switzerland	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	72	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Infant mortality rate	Female	2019	16.0941918127317		Deaths per 1000 live births	Normal value		9.3195278194987	21.0147055689994				UN_IGME						Total
Syrian Arab Republic	Under-five mortality rate	Female	2019	19.4955923974151		Deaths per 1000 live births	Normal value		11.18328112663	25.8258721403866				UN_IGME						Total
Syrian Arab Republic	Child mortality rate (aged 1-4 years)	Female	2019	3.45010557856273		Deaths per 1000 children aged 1	Normal value		1.88339685387145	4.9464884464533				UN_IGME						Total
Syrian Arab Republic	Infant mortality rate	Male	2019	19.6303616342743		Deaths per 1000 live births	Normal value		11.3240480814773	25.4590379777388				UN_IGME						Total
Syrian Arab Republic	Under-five mortality rate	Male	2019	23.4295144768315		Deaths per 1000 live births	Normal value		13.3776078723209	30.9249515471141				UN_IGME						Total
Syrian Arab Republic	Child mortality rate (aged 1-4 years)	Male	2019	3.86594784558286		Deaths per 1000 children aged 1	Normal value		2.10348249815083	5.58151801190395				UN_IGME						Total
Syrian Arab Republic	Infant mortality rate	Total	2019	17.9226075089249		Deaths per 1000 live births	Normal value		10.3338409182971	23.2165080881513				UN_IGME						Total
Syrian Arab Republic	Under-five mortality rate	Total	2019	21.5252340375812		Deaths per 1000 live births	Normal value		12.3110432396921	28.3487544524794				UN_IGME						Total
Syrian Arab Republic	Child mortality rate (aged 1-4 years)	Total	2019	3.66837334430387		Deaths per 1000 children aged 1	Normal value		1.99784776300017	5.25423126703636				UN_IGME						Total
Syrian Arab Republic	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2020	74	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Syrian Arab Republic	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	65	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	49	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	59	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	53	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	49	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the first dose of rubella-containing vaccine	Total	2020	59	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	53	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Syrian Arab Republic	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	49	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Syrian Arab Republic	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	65	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Infant mortality rate	Female	2019	25.8370515394641		Deaths per 1000 live births	Normal value		17.0015050705063	39.4116804340245				UN_IGME						Total
Tajikistan	Under-five mortality rate	Female	2019	29.6324293878567		Deaths per 1000 live births	Normal value		19.1574000916307	46.7308525653515				UN_IGME						Total
Tajikistan	Child mortality rate (aged 1-4 years)	Female	2019	3.88692629066612		Deaths per 1000 children aged 1	Normal value		2.19554633404824	7.59332791126966				UN_IGME						Total
Tajikistan	Infant mortality rate	Male	2019	33.1746792442528		Deaths per 1000 live births	Normal value		21.867585759061	50.6914977513538				UN_IGME						Total
Tajikistan	Under-five mortality rate	Male	2019	37.7818570167266		Deaths per 1000 live births	Normal value		24.4686642481671	59.4934899385833				UN_IGME						Total
Tajikistan	Child mortality rate (aged 1-4 years)	Male	2019	4.71799186663158		Deaths per 1000 children aged 1	Normal value		2.63336441513247	9.33544984124043				UN_IGME						Total
Tajikistan	Infant mortality rate	Total	2019	29.595545480471		Deaths per 1000 live births	Normal value		19.5015022674488	45.1831410975276				UN_IGME						Total
Tajikistan	Under-five mortality rate	Total	2019	33.7758177668573		Deaths per 1000 live births	Normal value		21.8830585537004	53.2693702614356				UN_IGME						Total
Tajikistan	Child mortality rate (aged 1-4 years)	Total	2019	4.3077628787116		Deaths per 1000 children aged 1	Normal value		2.4289239524201	8.46887975405365				UN_IGME						Total
Tajikistan	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2020	98	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Tajikistan	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	98	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	97	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	98	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	97	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	97	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Tajikistan	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	97	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of live births who received hepatitis-B-containing vaccine within 24 hours of birth	Total	2020	99	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Tajikistan	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	97	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the first dose of rubella-containing vaccine	Total	2020	98	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used)	Total	2020	95	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Tajikistan	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	97	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Thailand	Infant mortality rate	Female	2019	6.89711120805834		Deaths per 1000 live births	Normal value		5.87606766038487	8.82165463861973				UN_IGME						Total
Thailand	Under-five mortality rate	Female	2019	8.07861790298169		Deaths per 1000 live births	Normal value		6.90162437979532	10.2813866740055				UN_IGME						Total
Thailand	Child mortality rate (aged 1-4 years)	Female	2019	1.19205593374166		Deaths per 1000 children aged 1	Normal value		1.01480381471094	1.49122667617636				UN_IGME						Total
Thailand	Infant mortality rate	Male	2019	8.50693715706606		Deaths per 1000 live births	Normal value		7.26853908007918	10.9112727804129				UN_IGME						Total
Thailand	Under-five mortality rate	Male	2019	9.90732306315449		Deaths per 1000 live births	Normal value		8.47934763960497	12.636338120031				UN_IGME						Total
Thailand	Child mortality rate (aged 1-4 years)	Male	2019	1.413614641191		Deaths per 1000 children aged 1	Normal value		1.21258497160211	1.76436866874555				UN_IGME						Total
Thailand	Infant mortality rate	Total	2019	7.72087042927698		Deaths per 1000 live births	Normal value		6.62647160803941	9.86108842425703				UN_IGME						Total
Thailand	Under-five mortality rate	Total	2019	9.01470379323284		Deaths per 1000 live births	Normal value		7.74633966399232	11.470179578851				UN_IGME						Total
